Date,Open,High,Low,Close,Adj Close,Volume
2023-02-24,137.1999969482422,137.1999969482422,135.47999572753906,136.0500030517578,136.0500030517578,218700
2023-02-27,137.0,137.13999938964844,135.9600067138672,136.25,136.25,192100
2023-02-28,136.11000061035156,136.58999633789062,135.8800048828125,135.9199981689453,135.9199981689453,212200
2023-03-01,136.66000366210938,137.49000549316406,136.5,136.52999877929688,136.52999877929688,190900
2023-03-02,136.1199951171875,137.33999633789062,136.0800018310547,137.27000427246094,137.27000427246094,145100
2023-03-03,138.57000732421875,139.9199981689453,138.39999389648438,139.8300018310547,139.8300018310547,244700
2023-03-06,140.11000061035156,140.63999938964844,139.9600067138672,140.1300048828125,140.1300048828125,175500
2023-03-07,141.27999877929688,141.38999938964844,138.75,139.0800018310547,139.0800018310547,152600
2023-03-08,139.49000549316406,139.85000610351562,138.97999572753906,139.7100067138672,139.7100067138672,138800
2023-03-09,140.17999267578125,140.67999267578125,138.25999450683594,138.52000427246094,138.52000427246094,166000
2023-03-10,139.1999969482422,139.33999633789062,137.4499969482422,137.97000122070312,137.97000122070312,343600
2023-03-13,136.41000366210938,137.75999450683594,136.3300018310547,137.1199951171875,137.1199951171875,247400
2023-03-14,136.41000366210938,136.75999450683594,135.55999755859375,136.6699981689453,136.6699981689453,221600
2023-03-15,135.0,135.0,132.35000610351562,133.5800018310547,133.5800018310547,287800
2023-03-16,134.02999877929688,136.02999877929688,133.77000427246094,135.89999389648438,135.89999389648438,190000
2023-03-17,135.55999755859375,135.55999755859375,133.27000427246094,133.47999572753906,133.47999572753906,192500
2023-03-20,133.64999389648438,135.80999755859375,133.5500030517578,135.1300048828125,135.1300048828125,277100
2023-03-21,135.1999969482422,136.1699981689453,135.0,135.77999877929688,135.77999877929688,224500
2023-03-22,136.07000732421875,137.75999450683594,135.49000549316406,135.57000732421875,135.57000732421875,301600
2023-03-23,136.6199951171875,137.10000610351562,135.17999267578125,135.8699951171875,135.8699951171875,129600
2023-03-24,136.00999450683594,136.66000366210938,135.1999969482422,136.64999389648438,136.64999389648438,155900
2023-03-27,136.69000244140625,137.30999755859375,136.42999267578125,136.9600067138672,136.9600067138672,137300
2023-03-28,137.41000366210938,138.5,137.11000061035156,137.92999267578125,137.92999267578125,210700
2023-03-29,139.60000610351562,140.5399932861328,139.30999755859375,139.6699981689453,139.6699981689453,214300
2023-03-30,140.0,140.36000061035156,139.2899932861328,139.6199951171875,139.6199951171875,193500
2023-03-31,140.99000549316406,141.75999450683594,140.89999389648438,141.69000244140625,141.69000244140625,235000
2023-04-03,142.0,142.6300048828125,141.63999938964844,142.33999633789062,142.33999633789062,232900
2023-04-04,143.0399932861328,143.0500030517578,141.6699981689453,142.13999938964844,142.13999938964844,349200
2023-04-05,140.5500030517578,141.19000244140625,140.1699981689453,140.4199981689453,140.4199981689453,220500
2023-04-06,139.19000244140625,139.3699951171875,138.2100067138672,138.8699951171875,138.8699951171875,224000
2023-04-10,138.52999877929688,138.64999389648438,136.88999938964844,138.00999450683594,138.00999450683594,347600
2023-04-11,137.5399932861328,138.0399932861328,137.22999572753906,137.58999633789062,137.58999633789062,275900
2023-04-12,137.57000732421875,137.8000030517578,136.30999755859375,136.44000244140625,136.44000244140625,283200
2023-04-13,137.0500030517578,137.49000549316406,136.3000030517578,137.22999572753906,137.22999572753906,281600
2023-04-14,136.47999572753906,137.1199951171875,135.6199951171875,135.9600067138672,135.9600067138672,279100
2023-04-17,136.7100067138672,137.7899932861328,136.66000366210938,137.75,137.75,322200
2023-04-18,137.08999633789062,137.33999633789062,136.55999755859375,137.0399932861328,137.0399932861328,199200
2023-04-19,135.89999389648438,135.89999389648438,134.7899932861328,135.25999450683594,135.25999450683594,209500
2023-04-20,134.0,134.41000366210938,133.02000427246094,133.8000030517578,133.8000030517578,513200
2023-04-21,134.4199981689453,134.7899932861328,133.38999938964844,134.6699981689453,134.6699981689453,165800
2023-04-24,134.0500030517578,134.97000122070312,133.88999938964844,134.83999633789062,134.83999633789062,222300
2023-04-25,134.75,134.94000244140625,133.4600067138672,133.50999450683594,133.50999450683594,257100
2023-04-26,134.49000549316406,134.99000549316406,133.8800048828125,134.02000427246094,134.02000427246094,324000
2023-04-27,135.75999450683594,137.83999633789062,135.75999450683594,137.52000427246094,137.52000427246094,323600
2023-04-28,136.6199951171875,137.33999633789062,136.2899932861328,137.3300018310547,137.3300018310547,300000
2023-05-01,137.3300018310547,137.58999633789062,136.5500030517578,136.69000244140625,136.69000244140625,147400
2023-05-02,135.3000030517578,135.4199981689453,134.25,135.16000366210938,135.16000366210938,221700
2023-05-03,135.91000366210938,136.42999267578125,135.30999755859375,135.57000732421875,135.57000732421875,265900
2023-05-04,135.1999969482422,135.77000427246094,134.8800048828125,134.91000366210938,134.91000366210938,241800
2023-05-05,136.2100067138672,137.92999267578125,135.72999572753906,137.5399932861328,137.5399932861328,223900
2023-05-08,137.85000610351562,138.1999969482422,137.2899932861328,137.80999755859375,137.80999755859375,187600
2023-05-09,141.44000244140625,141.75999450683594,140.5800018310547,140.85000610351562,140.85000610351562,401300
2023-05-10,143.94000244140625,144.22999572753906,143.02000427246094,143.58999633789062,143.58999633789062,506600
2023-05-11,141.91000366210938,142.67999267578125,141.25,142.6699981689453,142.6699981689453,272400
2023-05-12,144.1999969482422,144.85000610351562,142.77999877929688,143.27000427246094,143.27000427246094,293100
2023-05-15,141.88999938964844,142.41000366210938,141.27999877929688,142.39999389648438,142.39999389648438,246200
2023-05-16,141.58999633789062,141.72000122070312,141.0,141.1300048828125,141.1300048828125,165800
2023-05-17,141.1300048828125,142.17999267578125,141.1300048828125,142.02000427246094,142.02000427246094,164600
2023-05-18,142.75999450683594,142.75999450683594,141.63999938964844,142.50999450683594,142.50999450683594,188900
2023-05-19,142.07000732421875,142.44000244140625,141.7100067138672,142.22000122070312,142.22000122070312,178400
2023-05-22,141.66000366210938,141.7100067138672,140.8300018310547,141.19000244140625,141.19000244140625,194400
2023-05-23,138.5500030517578,140.32000732421875,138.50999450683594,139.5500030517578,139.5500030517578,230000
2023-05-24,140.3800048828125,140.3800048828125,139.13999938964844,139.3300018310547,139.3300018310547,223500
2023-05-25,139.11000061035156,139.97999572753906,138.80999755859375,139.60000610351562,139.60000610351562,197500
2023-05-26,139.16000366210938,140.44000244140625,139.0800018310547,140.0800018310547,140.0800018310547,171700
2023-05-30,139.55999755859375,139.55999755859375,137.3699951171875,137.72999572753906,137.72999572753906,231800
2023-05-31,136.4600067138672,136.57000732421875,135.14999389648438,136.1300048828125,136.1300048828125,256900
2023-06-01,139.64999389648438,140.86000061035156,139.22000122070312,140.64999389648438,140.64999389648438,300100
2023-06-02,145.0,146.38999938964844,145.0,146.0,146.0,353400
2023-06-05,145.82000732421875,146.4499969482422,145.4600067138672,145.72999572753906,145.72999572753906,299100
2023-06-06,147.0,148.7899932861328,146.1300048828125,148.47999572753906,148.47999572753906,435200
2023-06-07,145.22999572753906,146.02999877929688,145.19000244140625,145.30999755859375,145.30999755859375,417900
2023-06-08,145.07000732421875,147.0,145.02999877929688,146.86000061035156,146.86000061035156,264100
2023-06-09,148.0,149.13999938964844,147.91000366210938,148.63999938964844,148.63999938964844,366600
2023-06-12,149.10000610351562,149.8800048828125,148.74000549316406,149.58999633789062,149.58999633789062,289800
2023-06-13,157.88999938964844,159.10000610351562,157.2899932861328,158.0800018310547,158.0800018310547,858200
2023-06-14,165.88999938964844,166.47999572753906,164.14999389648438,165.57000732421875,165.57000732421875,952800
2023-06-15,164.13999938964844,169.07000732421875,164.0,168.17999267578125,168.17999267578125,569400
2023-06-16,166.00999450683594,166.14999389648438,164.22999572753906,164.35000610351562,164.35000610351562,420600
2023-06-20,158.6999969482422,159.0,156.82000732421875,157.14999389648438,157.14999389648438,781100
2023-06-21,157.0,157.33999633789062,156.14999389648438,156.5,156.5,238600
2023-06-22,157.00999450683594,157.7899932861328,156.72999572753906,157.11000061035156,157.11000061035156,199500
2023-06-23,154.0,154.02000427246094,152.77999877929688,153.3800048828125,153.3800048828125,338600
2023-06-26,155.3800048828125,155.6199951171875,153.91000366210938,154.5500030517578,154.5500030517578,305400
2023-06-27,155.33999633789062,157.2100067138672,155.2100067138672,157.17999267578125,157.17999267578125,283000
2023-06-28,159.1199951171875,160.60000610351562,158.89999389648438,160.11000061035156,160.11000061035156,555200
2023-06-29,160.07000732421875,160.6199951171875,159.30999755859375,160.39999389648438,160.39999389648438,347700
2023-06-30,160.13999938964844,161.2100067138672,160.0,160.75,160.75,311100
2023-07-03,160.8800048828125,161.57000732421875,160.4199981689453,160.47000122070312,160.47000122070312,110200
2023-07-05,162.30999755859375,162.30999755859375,161.35000610351562,161.89999389648438,161.89999389648438,357400
2023-07-06,161.1199951171875,161.1999969482422,159.85000610351562,160.8300018310547,160.8300018310547,268300
2023-07-07,161.0399932861328,162.97000122070312,161.0399932861328,161.77000427246094,161.77000427246094,289700
2023-07-10,160.0,160.39999389648438,159.52999877929688,160.24000549316406,160.24000549316406,266400
2023-07-11,158.0399932861328,158.5500030517578,157.5,158.4199981689453,158.4199981689453,364800
2023-07-12,159.47000122070312,160.30999755859375,159.1199951171875,159.27000427246094,159.27000427246094,248200
2023-07-13,160.69000244140625,160.89999389648438,160.14999389648438,160.35000610351562,160.35000610351562,286400
2023-07-14,159.97000122070312,160.0,159.0800018310547,159.14999389648438,159.14999389648438,255200
2023-07-17,159.39999389648438,159.58999633789062,158.1699981689453,159.4499969482422,159.4499969482422,241300
2023-07-18,161.94000244140625,163.52999877929688,161.8699951171875,163.19000244140625,163.19000244140625,435500
2023-07-19,164.9499969482422,164.97999572753906,163.67999267578125,163.97000122070312,163.97000122070312,216700
2023-07-20,163.0800018310547,163.63999938964844,162.39999389648438,163.27999877929688,163.27999877929688,217800
2023-07-21,163.5800018310547,163.67999267578125,162.60000610351562,162.80999755859375,162.80999755859375,214400
2023-07-24,164.5800018310547,164.9199981689453,164.25,164.52999877929688,164.52999877929688,212100
2023-07-25,165.0,165.8000030517578,164.74000549316406,165.55999755859375,165.55999755859375,233300
2023-07-26,165.16000366210938,166.02000427246094,164.8800048828125,165.6999969482422,165.6999969482422,162300
2023-07-27,165.8699951171875,166.72999572753906,165.3800048828125,165.42999267578125,165.42999267578125,182200
2023-07-28,167.10000610351562,167.8000030517578,166.69000244140625,167.14999389648438,167.14999389648438,292200
2023-07-31,168.0,168.57000732421875,167.80999755859375,168.24000549316406,168.24000549316406,201300
2023-08-01,171.1199951171875,172.36000061035156,170.5500030517578,171.83999633789062,171.83999633789062,526000
2023-08-02,173.9600067138672,175.3699951171875,173.19000244140625,173.85000610351562,173.85000610351562,420200
2023-08-03,168.42999267578125,168.6999969482422,166.74000549316406,168.57000732421875,168.57000732421875,421600
2023-08-04,171.69000244140625,172.41000366210938,170.64999389648438,170.7899932861328,170.7899932861328,207200
2023-08-07,172.3300018310547,173.38999938964844,171.8000030517578,173.38999938964844,173.38999938964844,230600
2023-08-08,169.3800048828125,170.35000610351562,168.38999938964844,170.2899932861328,170.2899932861328,431700
2023-08-09,167.9199981689453,168.36000061035156,166.41000366210938,167.22999572753906,167.22999572753906,320100
2023-08-10,169.5500030517578,169.72000122070312,167.2100067138672,167.66000366210938,167.66000366210938,192500
2023-08-11,167.3699951171875,167.63999938964844,166.64999389648438,167.27999877929688,167.27999877929688,146700
2023-08-14,165.58999633789062,167.10000610351562,165.19000244140625,166.6999969482422,166.6999969482422,232500
2023-08-15,165.92999267578125,165.92999267578125,164.8800048828125,165.38999938964844,165.38999938964844,197400
2023-08-16,162.74000549316406,163.9199981689453,162.0,162.24000549316406,162.24000549316406,330700
2023-08-17,163.55999755859375,164.00999450683594,162.1699981689453,162.27999877929688,162.27999877929688,240600
2023-08-18,160.83999633789062,162.1999969482422,160.3800048828125,161.8699951171875,161.8699951171875,273900
2023-08-21,162.16000366210938,163.2100067138672,162.0,162.7899932861328,162.7899932861328,197000
2023-08-22,165.83999633789062,166.44000244140625,164.89999389648438,164.99000549316406,164.99000549316406,157700
2023-08-23,165.42999267578125,166.0800018310547,165.11000061035156,165.91000366210938,165.91000366210938,189700
2023-08-24,164.52000427246094,165.02999877929688,162.77999877929688,162.77999877929688,162.77999877929688,243400
2023-08-25,164.27000427246094,165.11000061035156,163.44000244140625,164.4600067138672,164.4600067138672,112000
2023-08-28,166.33999633789062,167.36000061035156,166.22000122070312,167.25,167.25,174800
2023-08-29,165.55999755859375,167.58999633789062,165.4499969482422,167.38999938964844,167.38999938964844,165000
2023-08-30,168.08999633789062,168.77999877929688,167.60000610351562,168.0500030517578,168.0500030517578,180200
2023-08-31,171.9499969482422,172.5,171.6300048828125,172.1300048828125,172.1300048828125,558600
2023-09-01,173.91000366210938,173.91000366210938,171.9199981689453,172.5399932861328,172.5399932861328,169900
2023-09-05,175.0500030517578,175.83999633789062,174.6300048828125,175.3699951171875,175.3699951171875,311600
2023-09-06,179.7100067138672,179.8800048828125,178.1300048828125,178.8300018310547,178.8300018310547,375600
2023-09-07,178.35000610351562,179.19000244140625,177.8000030517578,178.8699951171875,178.8699951171875,260700
2023-09-08,176.4199981689453,177.52999877929688,176.4199981689453,177.1300048828125,177.1300048828125,158900
2023-09-11,177.92999267578125,179.1199951171875,177.72000122070312,178.6699981689453,178.6699981689453,235900
2023-09-12,180.22999572753906,181.86000061035156,180.0,181.27999877929688,181.27999877929688,266900
2023-09-13,183.75999450683594,184.35000610351562,183.3800048828125,183.97999572753906,183.97999572753906,264300
2023-09-14,186.5,188.0500030517578,186.25,187.97999572753906,187.97999572753906,360500
2023-09-15,190.6699981689453,190.86000061035156,188.9499969482422,189.1999969482422,189.1999969482422,393600
2023-09-18,188.66000366210938,189.0500030517578,187.75,188.9600067138672,188.9600067138672,211200
2023-09-19,194.4600067138672,195.64999389648438,194.11000061035156,195.0399932861328,195.0399932861328,468300
2023-09-20,190.14999389648438,192.52000427246094,188.50999450683594,188.75,188.75,477800
2023-09-21,187.19000244140625,187.32000732421875,185.85000610351562,186.3000030517578,186.3000030517578,328100
2023-09-22,188.44000244140625,189.14999389648438,186.9499969482422,187.10000610351562,187.10000610351562,396400
2023-09-25,185.0,185.27000427246094,183.77000427246094,184.83999633789062,184.83999633789062,348500
2023-09-26,181.2100067138672,182.6999969482422,180.11000061035156,180.5,180.5,451900
2023-09-27,183.25999450683594,184.4199981689453,181.1699981689453,182.38999938964844,182.38999938964844,398600
2023-09-28,180.52999877929688,182.8699951171875,179.8300018310547,182.4199981689453,182.4199981689453,278100
2023-09-29,180.52999877929688,181.14999389648438,179.25999450683594,179.75,179.75,222200
2023-10-02,179.3000030517578,179.60000610351562,177.58999633789062,178.4600067138672,178.4600067138672,236100
2023-10-03,173.32000732421875,174.42999267578125,172.82000732421875,173.64999389648438,173.64999389648438,447400
2023-10-04,167.1699981689453,170.19000244140625,166.9199981689453,169.4499969482422,169.4499969482422,861700
2023-10-05,173.82000732421875,174.36000061035156,172.16000366210938,173.0399932861328,173.0399932861328,485900
2023-10-06,172.64999389648438,173.6999969482422,169.91000366210938,173.17999267578125,173.17999267578125,366200
2023-10-09,172.5,174.1699981689453,171.97000122070312,174.1199951171875,174.1199951171875,138200
2023-10-10,176.5,177.50999450683594,176.0,177.14999389648438,177.14999389648438,240400
2023-10-11,178.3800048828125,178.57000732421875,177.0,178.02999877929688,178.02999877929688,146700
2023-10-12,182.5800018310547,182.9600067138672,180.47999572753906,181.60000610351562,181.60000610351562,344000
2023-10-13,179.1300048828125,179.47000122070312,177.07000732421875,177.67999267578125,177.67999267578125,273400
2023-10-16,178.19000244140625,179.6199951171875,178.19000244140625,179.10000610351562,179.10000610351562,197700
2023-10-17,177.80999755859375,179.67999267578125,177.6300048828125,178.22000122070312,178.22000122070312,561400
2023-10-18,177.14999389648438,177.75,175.64999389648438,175.97999572753906,175.97999572753906,252100
2023-10-19,176.6199951171875,176.8800048828125,174.44000244140625,174.6999969482422,174.6999969482422,313000
2023-10-20,174.52999877929688,174.8000030517578,173.22999572753906,173.47999572753906,173.47999572753906,196600
2023-10-23,173.0500030517578,175.0500030517578,172.47999572753906,173.80999755859375,173.80999755859375,182000
2023-10-24,173.22000122070312,174.5,173.2100067138672,174.1199951171875,174.1199951171875,185200
2023-10-25,176.24000549316406,176.8800048828125,175.0399932861328,175.17999267578125,175.17999267578125,237900
2023-10-26,172.9600067138672,173.55999755859375,171.3699951171875,171.61000061035156,171.61000061035156,214900
2023-10-27,175.35000610351562,175.49000549316406,172.27000427246094,172.80999755859375,172.80999755859375,283200
2023-10-30,172.27000427246094,172.92999267578125,170.49000549316406,171.39999389648438,171.39999389648438,251900
2023-10-31,174.0399932861328,175.22000122070312,173.60000610351562,175.17999267578125,175.17999267578125,334400
2023-11-01,180.89999389648438,186.35000610351562,180.6300048828125,185.77999877929688,185.77999877929688,711100
2023-11-02,184.9600067138672,186.72000122070312,183.3699951171875,186.5500030517578,186.5500030517578,418900
2023-11-03,187.5500030517578,189.8699951171875,187.5500030517578,189.58999633789062,189.58999633789062,310600
2023-11-06,190.22999572753906,190.55999755859375,189.0399932861328,189.64999389648438,189.64999389648438,223600
2023-11-07,188.52000427246094,189.6199951171875,187.55999755859375,189.57000732421875,189.57000732421875,254100
2023-11-08,184.67999267578125,184.82000732421875,182.82000732421875,183.4199981689453,183.4199981689453,393900
2023-11-09,186.47000122070312,186.94000244140625,183.8800048828125,184.22000122070312,184.22000122070312,225000
2023-11-10,185.69000244140625,187.10000610351562,184.1300048828125,187.0,187.0,209100
2023-11-13,185.50999450683594,188.0,185.17999267578125,187.74000549316406,187.74000549316406,246500
2023-11-14,190.38999938964844,192.11000061035156,189.5800018310547,192.0800018310547,192.0800018310547,453400
2023-11-15,189.0,190.4600067138672,188.83999633789062,189.11000061035156,189.11000061035156,296400
2023-11-16,190.25999450683594,190.82000732421875,189.52999877929688,190.39999389648438,190.39999389648438,171700
2023-11-17,191.9199981689453,193.42999267578125,191.83999633789062,193.36000061035156,193.36000061035156,255500
2023-11-20,186.77000427246094,188.52999877929688,185.82000732421875,187.67999267578125,187.67999267578125,514000
2023-11-21,185.25,185.38999938964844,181.50999450683594,183.2100067138672,183.2100067138672,586600
2023-11-22,184.17999267578125,184.58999633789062,183.39999389648438,184.22999572753906,184.22999572753906,184500
2023-11-24,187.44000244140625,188.5,187.1699981689453,188.3000030517578,188.3000030517578,214000
2023-11-27,186.10000610351562,186.9600067138672,186.10000610351562,186.61000061035156,186.61000061035156,245400
2023-11-28,185.80999755859375,187.32000732421875,185.80999755859375,187.16000366210938,187.16000366210938,228400
2023-11-29,190.61000061035156,191.24000549316406,189.3800048828125,189.50999450683594,189.50999450683594,318700
2023-11-30,189.52999877929688,190.0,189.1300048828125,189.77999877929688,189.77999877929688,189400
2023-12-01,190.77000427246094,192.80999755859375,190.3699951171875,192.74000549316406,192.74000549316406,237500
2023-12-04,188.33999633789062,189.11000061035156,187.0500030517578,187.3699951171875,187.3699951171875,331200
2023-12-05,187.6999969482422,188.97999572753906,187.5,187.99000549316406,187.99000549316406,199600
2023-12-06,191.58999633789062,192.89999389648438,189.80999755859375,189.88999938964844,189.88999938964844,326700
2023-12-07,190.42999267578125,190.75999450683594,187.91000366210938,190.24000549316406,190.24000549316406,281400
2023-12-08,186.17999267578125,187.58999633789062,185.60000610351562,187.27999877929688,187.27999877929688,471100
2023-12-11,186.80999755859375,187.7100067138672,186.27999877929688,187.0800018310547,187.0800018310547,284600
2023-12-12,184.75999450683594,185.2100067138672,184.0500030517578,184.8000030517578,184.8000030517578,274300
2023-12-13,184.00999450683594,186.2899932861328,183.02999877929688,185.47999572753906,185.47999572753906,349500
2023-12-14,181.8800048828125,184.77000427246094,181.61000061035156,183.4199981689453,183.4199981689453,521500
2023-12-15,182.80999755859375,183.0399932861328,180.58999633789062,180.6199951171875,180.6199951171875,375300
2023-12-18,183.8699951171875,184.19000244140625,182.8800048828125,183.27999877929688,183.27999877929688,294900
2023-12-19,184.8000030517578,185.10000610351562,183.89999389648438,183.9499969482422,183.9499969482422,201000
2023-12-20,180.4499969482422,182.5399932861328,179.8800048828125,179.94000244140625,179.94000244140625,429400
2023-12-21,178.77999877929688,181.24000549316406,178.5800018310547,180.86000061035156,180.86000061035156,347200
2023-12-22,178.05999755859375,179.24000549316406,178.0,178.52999877929688,178.52999877929688,322800
2023-12-26,178.52999877929688,180.3699951171875,178.52999877929688,179.85000610351562,179.85000610351562,198500
2023-12-27,180.3800048828125,181.11000061035156,180.0800018310547,180.72000122070312,180.72000122070312,195500
2023-12-28,181.02000427246094,181.69000244140625,180.9499969482422,181.11000061035156,181.11000061035156,243000
2023-12-29,183.1300048828125,183.8800048828125,182.36000061035156,183.3800048828125,183.3800048828125,223200
